Date,Time,,Temp,Weather,Wind,,Humidity,Barometer,Visibility
2023-08-08,19:00,,16 °C,Passing clouds.,15 km/h,↑,72%,1031 mbar,N/A
2023-08-08,19:30,,15 °C,Passing clouds.,15 km/h,↑,77%,1031 mbar,N/A
2023-08-08,20:00,,15 °C,Passing clouds.,15 km/h,↑,72%,1031 mbar,N/A
2023-08-08,20:30,,14 °C,Passing clouds.,13 km/h,↑,77%,1031 mbar,N/A
2023-08-08,21:00,,15 °C,Passing clouds.,7 km/h,↑,77%,1031 mbar,N/A
2023-08-08,21:30,,14 °C,Passing clouds.,9 km/h,↑,82%,1031 mbar,N/A
2023-08-08,22:30,,13 °C,Passing clouds.,9 km/h,↑,82%,1031 mbar,N/A
2023-08-08,23:00,,13 °C,Partly cloudy.,9 km/h,↑,82%,1031 mbar,N/A
2023-08-08,23:30,,12 °C,Passing clouds.,9 km/h,↑,82%,1031 mbar,N/A
2023-08-09,"00:00 Wed, 9 Aug",,12 °C,Clear.,7 km/h,↑,82%,1031 mbar,N/A
2023-08-09,00:30,,12 °C,Clear.,2 km/h,↑,88%,1031 mbar,N/A
2023-08-09,01:00,,12 °C,Passing clouds.,4 km/h,↑,88%,1031 mbar,N/A
2023-08-09,01:30,,11 °C,Passing clouds.,11 km/h,↑,88%,1031 mbar,N/A
2023-08-09,02:00,,11 °C,Overcast.,11 km/h,↑,88%,1031 mbar,N/A
2023-08-09,02:30,,11 °C,Overcast.,15 km/h,↑,94%,1031 mbar,N/A
2023-08-09,03:00,,11 °C,Overcast.,11 km/h,↑,88%,1030 mbar,N/A
2023-08-09,04:00,,11 °C,Overcast.,15 km/h,↑,88%,1030 mbar,N/A
2023-08-09,04:30,,11 °C,Overcast.,11 km/h,↑,88%,1031 mbar,N/A
2023-08-09,05:00,,12 °C,Overcast.,9 km/h,↑,82%,1031 mbar,N/A
2023-08-09,06:00,,11 °C,Passing clouds.,11 km/h,↑,88%,1031 mbar,N/A
2023-08-09,06:30,,11 °C,Partly cloudy.,15 km/h,↑,88%,1031 mbar,N/A
2023-08-09,07:00,,11 °C,Scattered clouds.,9 km/h,↑,88%,1031 mbar,N/A
2023-08-09,08:00,,12 °C,Scattered clouds.,15 km/h,↑,82%,1031 mbar,N/A
2023-08-09,08:30,,14 °C,Scattered clouds.,13 km/h,↑,82%,1032 mbar,N/A
2023-08-09,09:00,,14 °C,Passing clouds.,9 km/h,↑,77%,1032 mbar,N/A
2023-08-09,09:30,,16 °C,Passing clouds.,13 km/h,↑,72%,1031 mbar,N/A
2023-08-09,11:00,,19 °C,Sunny.,15 km/h,↑,56%,1031 mbar,16 km
2023-08-09,11:30,,20 °C,Passing clouds.,13 km/h,↑,53%,1030 mbar,N/A
2023-08-09,12:30,,20 °C,Scattered clouds.,19 km/h,↑,49%,1029 mbar,N/A
2023-08-09,13:00,,20 °C,Scattered clouds.,17 km/h,↑,46%,1028 mbar,N/A
2023-08-09,13:30,,20 °C,Scattered clouds.,15 km/h,↑,43%,1027 mbar,N/A
2023-08-09,14:00,,21 °C,Passing clouds.,19 km/h,↑,40%,1027 mbar,N/A
2023-08-09,14:30,,21 °C,Passing clouds.,24 km/h,↑,40%,1026 mbar,N/A
2023-08-09,15:00,,21 °C,Passing clouds.,24 km/h,↑,43%,1026 mbar,N/A
2023-08-09,15:30,,20 °C,Sunny.,24 km/h,↑,56%,1026 mbar,16 km
2023-08-09,16:00,,20 °C,Sunny.,30 km/h,↑,56%,1025 mbar,16 km
2023-08-09,16:30,,19 °C,Sunny.,30 km/h,↑,60%,1025 mbar,16 km
2023-08-09,17:30,,18 °C,Clear.,22 km/h,↑,64%,1025 mbar,16 km
2023-08-09,18:00,,18 °C,Clear.,22 km/h,↑,64%,1025 mbar,16 km
2023-08-09,18:30,,18 °C,Clear.,19 km/h,↑,64%,1025 mbar,16 km
2023-08-09,19:00,,17 °C,Clear.,22 km/h,↑,68%,1025 mbar,16 km
2023-08-09,19:30,,17 °C,Clear.,22 km/h,↑,64%,1025 mbar,16 km
2023-08-09,20:30,,16 °C,Clear.,20 km/h,↑,68%,1025 mbar,16 km
2023-08-09,21:00,,16 °C,Clear.,17 km/h,↑,68%,1025 mbar,16 km
2023-08-09,21:30,,16 °C,Clear.,15 km/h,↑,68%,1025 mbar,16 km
2023-08-09,22:00,,16 °C,Clear.,17 km/h,↑,68%,1025 mbar,16 km
2023-08-09,22:30,,15 °C,Clear.,17 km/h,↑,72%,1025 mbar,N/A
2023-08-09,23:00,,15 °C,Clear.,13 km/h,↑,72%,1025 mbar,N/A
2023-08-09,23:30,,14 °C,Clear.,15 km/h,↑,72%,1024 mbar,N/A
2023-08-10,"00:00 Thu, 10 Aug",,13 °C,Clear.,15 km/h,↑,77%,1024 mbar,N/A
2023-08-10,01:00,,13 °C,Clear.,15 km/h,↑,77%,1024 mbar,N/A
2023-08-10,01:30,,13 °C,Clear.,13 km/h,↑,77%,1024 mbar,N/A
2023-08-10,02:00,,13 °C,Clear.,13 km/h,↑,77%,1023 mbar,N/A
2023-08-10,02:30,,11 °C,Clear.,11 km/h,↑,77%,1023 mbar,N/A
2023-08-10,03:00,,11 °C,Clear.,11 km/h,↑,82%,1023 mbar,N/A
2023-08-10,03:30,,11 °C,Clear.,9 km/h,↑,82%,1023 mbar,N/A
2023-08-10,04:00,,11 °C,Clear.,9 km/h,↑,82%,1023 mbar,N/A
2023-08-10,04:30,,11 °C,Clear.,6 km/h,↑,77%,1022 mbar,N/A
2023-08-10,05:00,,10 °C,Clear.,7 km/h,↑,82%,1022 mbar,N/A
2023-08-10,06:30,,13 °C,Clear.,17 km/h,↑,67%,1021 mbar,16 km
2023-08-10,07:00,,14 °C,Sunny.,17 km/h,↑,59%,1021 mbar,16 km
2023-08-10,07:30,,14 °C,Sunny.,17 km/h,↑,59%,1021 mbar,16 km
2023-08-10,08:00,,15 °C,Sunny.,11 km/h,↑,55%,1021 mbar,16 km
2023-08-10,08:30,,15 °C,Sunny.,9 km/h,↑,55%,1021 mbar,16 km
2023-08-10,09:00,,18 °C,Sunny.,15 km/h,↑,43%,1021 mbar,16 km
2023-08-10,09:30,,19 °C,Sunny.,19 km/h,↑,40%,1020 mbar,16 km
2023-08-10,11:00,,21 °C,Sunny.,32 km/h,↑,33%,1019 mbar,16 km
2023-08-10,11:30,,22 °C,Sunny.,22 km/h,↑,31%,1018 mbar,16 km
2023-08-10,12:31,,23 °C,Sunny.,30 km/h,↑,27%,1017 mbar,16 km
2023-08-10,13:16,,24 °C,Sunny.,37 km/h,↑,24%,1016 mbar,16 km
2023-08-10,13:30,,23 °C,Sunny.,41 km/h,↑,25%,1015 mbar,16 km
2023-08-10,14:00,,24 °C,Sunny.,48 km/h,↑,25%,1015 mbar,16 km
2023-08-10,14:08,,23 °C,Sunny.,52 km/h,↑,25%,1015 mbar,16 km
2023-08-10,14:31,,23 °C,Sunny.,44 km/h,↑,27%,1015 mbar,16 km
2023-08-10,15:00,,23 °C,Sunny.,41 km/h,↑,27%,1015 mbar,16 km
2023-08-10,15:15,,23 °C,Sunny.,35 km/h,↑,27%,1015 mbar,16 km
2023-08-10,16:00,,22 °C,Sunny.,35 km/h,↑,25%,1016 mbar,16 km
2023-08-10,16:30,,20 °C,Sunny.,35 km/h,↑,24%,1016 mbar,16 km
2023-08-10,17:00,,19 °C,Sunny.,33 km/h,↑,24%,1017 mbar,16 km
2023-08-10,17:30,,18 °C,Clear.,35 km/h,↑,28%,1018 mbar,16 km
2023-08-10,18:00,,18 °C,Clear.,35 km/h,↑,32%,1018 mbar,16 km
2023-08-10,18:30,,17 °C,Clear.,30 km/h,↑,34%,1018 mbar,16 km
2023-08-10,19:00,,16 °C,Clear.,24 km/h,↑,42%,1019 mbar,16 km
2023-08-10,19:30,,16 °C,Clear.,22 km/h,↑,42%,1020 mbar,16 km
2023-08-10,20:00,,15 °C,Clear.,20 km/h,↑,42%,1020 mbar,16 km
2023-08-10,20:30,,15 °C,Clear.,19 km/h,↑,42%,1021 mbar,16 km
2023-08-10,21:00,,14 °C,Clear.,20 km/h,↑,48%,1021 mbar,16 km
2023-08-10,21:30,,13 °C,Clear.,17 km/h,↑,51%,1021 mbar,16 km
2023-08-10,22:00,,14 °C,Clear.,17 km/h,↑,48%,1021 mbar,16 km
2023-08-10,22:30,,14 °C,Clear.,19 km/h,↑,48%,1021 mbar,N/A
2023-08-10,23:00,,12 °C,Clear.,15 km/h,↑,54%,1021 mbar,N/A
2023-08-10,23:30,,12 °C,Clear.,17 km/h,↑,58%,1021 mbar,N/A
2023-08-11,"00:00 Fri, 11 Aug",,12 °C,Clear.,17 km/h,↑,58%,1021 mbar,N/A
2023-08-11,00:30,,12 °C,Clear.,15 km/h,↑,58%,1021 mbar,N/A
2023-08-11,01:00,,12 °C,Clear.,17 km/h,↑,54%,1021 mbar,N/A
2023-08-11,01:30,,12 °C,Clear.,22 km/h,↑,54%,1021 mbar,N/A
2023-08-11,02:00,,11 °C,Clear.,17 km/h,↑,58%,1021 mbar,N/A
2023-08-11,02:30,,11 °C,Clear.,15 km/h,↑,62%,1021 mbar,N/A
2023-08-11,03:00,,11 °C,Clear.,20 km/h,↑,58%,1021 mbar,N/A
2023-08-11,03:30,,10 °C,Clear.,17 km/h,↑,62%,1021 mbar,N/A
2023-08-11,04:00,,11 °C,Clear.,13 km/h,↑,62%,1021 mbar,N/A
2023-08-11,04:30,,10 °C,Clear.,15 km/h,↑,67%,1021 mbar,N/A
2023-08-11,05:00,,10 °C,Clear.,15 km/h,↑,67%,1021 mbar,N/A
2023-08-11,06:00,,10 °C,Passing clouds.,15 km/h,↑,67%,1021 mbar,N/A
2023-08-11,06:30,,10 °C,Passing clouds.,15 km/h,↑,67%,1022 mbar,N/A
2023-08-11,07:00,,10 °C,Passing clouds.,22 km/h,↑,67%,1022 mbar,N/A
2023-08-11,07:30,,11 °C,Passing clouds.,22 km/h,↑,62%,1022 mbar,N/A
2023-08-11,08:00,,13 °C,Passing clouds.,22 km/h,↑,59%,1023 mbar,N/A
2023-08-11,08:30,,13 °C,Passing clouds.,22 km/h,↑,55%,1023 mbar,N/A
2023-08-11,09:30,,15 °C,Passing clouds.,19 km/h,↑,51%,1023 mbar,N/A
2023-08-11,11:00,,16 °C,Passing clouds.,9 km/h,↑,48%,1023 mbar,N/A
2023-08-11,11:30,,16 °C,Passing clouds.,9 km/h,↑,48%,1023 mbar,N/A
2023-08-11,12:30,,17 °C,Passing clouds.,15 km/h,↑,45%,1021 mbar,N/A
2023-08-11,13:00,,17 °C,Passing clouds.,15 km/h,↑,45%,1021 mbar,N/A
2023-08-11,13:30,,17 °C,Passing clouds.,15 km/h,↑,49%,1020 mbar,N/A
2023-08-11,14:00,,18 °C,Passing clouds.,15 km/h,↑,46%,1020 mbar,N/A
2023-08-11,14:30,,17 °C,Sunny.,11 km/h,↑,49%,1020 mbar,16 km
2023-08-11,15:00,,18 °C,Sunny.,15 km/h,↑,49%,1019 mbar,16 km
2023-08-11,15:30,,18 °C,Sunny.,22 km/h,↑,46%,1019 mbar,16 km
2023-08-11,16:00,,18 °C,Sunny.,19 km/h,↑,46%,1019 mbar,16 km
2023-08-11,16:30,,18 °C,Sunny.,17 km/h,↑,49%,1019 mbar,16 km
2023-08-11,17:00,,17 °C,Sunny.,17 km/h,↑,49%,1019 mbar,16 km
2023-08-11,17:30,,16 °C,Clear.,19 km/h,↑,55%,1019 mbar,16 km
2023-08-11,18:00,,17 °C,Clear.,17 km/h,↑,52%,1020 mbar,16 km
2023-08-11,18:30,,16 °C,Clear.,17 km/h,↑,55%,1020 mbar,16 km
2023-08-11,19:00,,16 °C,Clear.,19 km/h,↑,55%,1020 mbar,16 km
2023-08-11,19:30,,16 °C,Clear.,19 km/h,↑,55%,1020 mbar,16 km
2023-08-11,20:00,,16 °C,Clear.,17 km/h,↑,55%,1020 mbar,16 km
2023-08-11,20:30,,16 °C,Clear.,15 km/h,↑,55%,1020 mbar,16 km
2023-08-11,21:30,,15 °C,Clear.,11 km/h,↑,59%,1020 mbar,16 km
2023-08-11,22:00,,14 °C,Clear.,9 km/h,↑,63%,1020 mbar,16 km
2023-08-11,22:30,,14 °C,Clear.,9 km/h,↑,63%,1020 mbar,N/A
2023-08-11,23:00,,13 °C,Clear.,13 km/h,↑,67%,1020 mbar,N/A
2023-08-12,"01:00 Sat, 12 Aug",,11 °C,Clear.,9 km/h,↑,77%,1019 mbar,N/A
2023-08-12,01:30,,10 °C,Clear.,6 km/h,↑,82%,1019 mbar,N/A
2023-08-12,02:00,,10 °C,Clear.,11 km/h,↑,82%,1019 mbar,N/A
2023-08-12,02:30,,9 °C,Clear.,11 km/h,↑,82%,1018 mbar,N/A
2023-08-12,03:00,,9 °C,Clear.,9 km/h,↑,82%,1018 mbar,N/A
2023-08-12,03:30,,8 °C,Clear.,11 km/h,↑,87%,1018 mbar,N/A
2023-08-12,04:00,,8 °C,Clear.,13 km/h,↑,87%,1018 mbar,N/A
2023-08-12,04:30,,8 °C,Clear.,13 km/h,↑,82%,1018 mbar,N/A
2023-08-12,05:00,,8 °C,Clear.,17 km/h,↑,82%,1018 mbar,N/A
2023-08-12,05:30,,8 °C,Clear.,11 km/h,↑,82%,1018 mbar,N/A
2023-08-12,06:00,,8 °C,Clear.,13 km/h,↑,82%,1019 mbar,16 km
2023-08-12,06:30,,8 °C,Clear.,15 km/h,↑,82%,1019 mbar,16 km
2023-08-12,07:00,,9 °C,Sunny.,9 km/h,↑,76%,1019 mbar,16 km
2023-08-12,07:30,,10 °C,Sunny.,13 km/h,↑,71%,1019 mbar,16 km
2023-08-12,08:00,,11 °C,Sunny.,20 km/h,↑,67%,1019 mbar,16 km
2023-08-12,08:30,,12 °C,Sunny.,17 km/h,↑,67%,1019 mbar,16 km
2023-08-12,09:00,,13 °C,Sunny.,13 km/h,↑,63%,1019 mbar,16 km
2023-08-12,09:30,,13 °C,Sunny.,13 km/h,↑,63%,1020 mbar,16 km
2023-08-12,11:00,,18 °C,Sunny.,11 km/h,↑,43%,1018 mbar,16 km
2023-08-12,11:30,,19 °C,Sunny.,9 km/h,↑,37%,1018 mbar,16 km
2023-08-12,12:30,,21 °C,Sunny.,13 km/h,↑,29%,1017 mbar,16 km
2023-08-12,13:00,,20 °C,Sunny.,15 km/h,↑,30%,1016 mbar,16 km
2023-08-12,13:30,,21 °C,Passing clouds.,17 km/h,↑,29%,1015 mbar,N/A
2023-08-12,14:00,,20 °C,Sunny.,15 km/h,↑,30%,1015 mbar,16 km
2023-08-12,14:30,,20 °C,Sunny.,17 km/h,↑,30%,1015 mbar,16 km
2023-08-12,15:00,,19 °C,Sunny.,22 km/h,↑,40%,1015 mbar,16 km
2023-08-12,15:30,,17 °C,Sunny.,19 km/h,↑,59%,1015 mbar,16 km
2023-08-12,16:00,,17 °C,Sunny.,20 km/h,↑,56%,1015 mbar,16 km
2023-08-12,16:30,,16 °C,Sunny.,19 km/h,↑,63%,1015 mbar,16 km
2023-08-12,17:00,,16 °C,Sunny.,17 km/h,↑,68%,1016 mbar,16 km
2023-08-12,17:30,,16 °C,Clear.,11 km/h,↑,68%,1016 mbar,16 km
2023-08-12,18:00,,16 °C,Clear.,6 km/h,↑,68%,1016 mbar,16 km
2023-08-12,18:30,,16 °C,Clear.,No wind,↑,68%,1017 mbar,16 km
2023-08-12,19:00,,15 °C,Clear.,No wind,↑,72%,1017 mbar,16 km
2023-08-12,19:30,,15 °C,Clear.,6 km/h,↑,72%,1017 mbar,16 km
2023-08-12,20:00,,16 °C,Clear.,6 km/h,↑,63%,1017 mbar,16 km
2023-08-12,20:30,,16 °C,Clear.,7 km/h,↑,63%,1018 mbar,16 km
2023-08-12,21:00,,15 °C,Clear.,11 km/h,↑,63%,1018 mbar,16 km
2023-08-12,21:30,,15 °C,Clear.,13 km/h,↑,55%,1018 mbar,16 km
2023-08-12,22:00,,15 °C,Clear.,9 km/h,↑,51%,1018 mbar,16 km
2023-08-12,22:30,,14 °C,Clear.,9 km/h,↑,55%,1018 mbar,N/A
2023-08-12,23:00,,14 °C,Clear.,11 km/h,↑,55%,1018 mbar,N/A
2023-08-12,23:30,,14 °C,Passing clouds.,9 km/h,↑,59%,1018 mbar,N/A
2023-08-13,"00:00 Sun, 13 Aug",,14 °C,Overcast.,9 km/h,↑,59%,1018 mbar,N/A
2023-08-13,01:00,,14 °C,Overcast.,4 km/h,↑,59%,1018 mbar,N/A
2023-08-13,01:30,,14 °C,Overcast.,7 km/h,↑,59%,1018 mbar,N/A
2023-08-13,02:00,,14 °C,Overcast.,2 km/h,↑,59%,1018 mbar,N/A
2023-08-13,02:30,,13 °C,Overcast.,No wind,↑,63%,1017 mbar,N/A
2023-08-13,03:00,,13 °C,Light rain. Overcast.,6 km/h,↑,72%,1017 mbar,N/A
2023-08-13,03:30,,13 °C,Sprinkles. Overcast.,9 km/h,↑,72%,1018 mbar,N/A
2023-08-13,04:00,,13 °C,Sprinkles. Mostly cloudy.,7 km/h,↑,77%,1017 mbar,N/A
2023-08-13,04:30,,13 °C,Sprinkles. Mostly cloudy.,7 km/h,↑,77%,1017 mbar,N/A
2023-08-13,05:00,,13 °C,Overcast.,No wind,↑,82%,1018 mbar,N/A
2023-08-13,05:30,,13 °C,Overcast.,9 km/h,↑,77%,1018 mbar,N/A
2023-08-13,06:00,,13 °C,Passing clouds.,7 km/h,↑,82%,1018 mbar,N/A
2023-08-13,06:30,,13 °C,Sprinkles. Clear.,9 km/h,↑,77%,1018 mbar,N/A
2023-08-13,07:00,,14 °C,Overcast.,9 km/h,↑,72%,1018 mbar,N/A
2023-08-13,07:30,,14 °C,Broken clouds.,9 km/h,↑,67%,1018 mbar,N/A
2023-08-13,08:00,,14 °C,Broken clouds.,9 km/h,↑,67%,1019 mbar,N/A
2023-08-13,08:30,,14 °C,Broken clouds.,19 km/h,↑,72%,1019 mbar,N/A
2023-08-13,09:30,,16 °C,Broken clouds.,17 km/h,↑,63%,1019 mbar,N/A
2023-08-13,11:30,,17 °C,Scattered clouds.,13 km/h,↑,56%,1018 mbar,N/A
2023-08-13,12:00,,16 °C,Broken clouds.,17 km/h,↑,55%,1018 mbar,N/A
2023-08-13,12:30,,17 °C,Broken clouds.,20 km/h,↑,59%,1017 mbar,N/A
2023-08-13,13:00,,16 °C,Broken clouds.,22 km/h,↑,63%,1017 mbar,N/A
2023-08-13,13:30,,16 °C,Sunny.,24 km/h,↑,72%,1017 mbar,16 km
2023-08-13,14:00,,16 °C,Partly sunny.,24 km/h,↑,72%,1017 mbar,N/A
2023-08-13,14:30,,16 °C,Sprinkles. Broken clouds.,24 km/h,↑,72%,1017 mbar,N/A
2023-08-13,15:00,,15 °C,Scattered showers. Partly sunny.,26 km/h,↑,77%,1018 mbar,N/A
2023-08-13,15:30,,15 °C,Sprinkles. Broken clouds.,19 km/h,↑,77%,1018 mbar,N/A
2023-08-13,16:00,,14 °C,Sprinkles. Partly sunny.,19 km/h,↑,82%,1018 mbar,N/A
2023-08-13,16:30,,15 °C,Sprinkles. Partly sunny.,17 km/h,↑,77%,1018 mbar,N/A
2023-08-13,17:00,,15 °C,Broken clouds.,15 km/h,↑,77%,1018 mbar,N/A
2023-08-13,17:30,,15 °C,Sprinkles. Partly cloudy.,19 km/h,↑,72%,1018 mbar,N/A
2023-08-13,18:00,,14 °C,Sprinkles. Partly cloudy.,17 km/h,↑,82%,1018 mbar,N/A
2023-08-13,18:30,,14 °C,Scattered showers. Partly cloudy.,15 km/h,↑,82%,1018 mbar,N/A
2023-08-13,19:00,,15 °C,Partly cloudy.,15 km/h,↑,72%,1018 mbar,N/A
2023-08-13,19:30,,15 °C,Partly cloudy.,19 km/h,↑,68%,1019 mbar,N/A
2023-08-13,20:00,,15 °C,Partly cloudy.,13 km/h,↑,72%,1019 mbar,N/A
2023-08-13,20:30,,15 °C,Partly cloudy.,13 km/h,↑,72%,1019 mbar,N/A
2023-08-13,21:00,,15 °C,Partly cloudy.,13 km/h,↑,72%,1019 mbar,N/A
2023-08-13,22:00,,15 °C,Sprinkles. Partly cloudy.,11 km/h,↑,72%,1019 mbar,N/A
2023-08-13,22:30,,14 °C,Light rain. Mostly cloudy.,11 km/h,↑,82%,1019 mbar,N/A
2023-08-13,23:00,,13 °C,Rain. Mostly cloudy.,11 km/h,↑,88%,1019 mbar,N/A
2023-08-13,23:30,,13 °C,Rain. Mostly cloudy.,9 km/h,↑,94%,1019 mbar,N/A
2023-08-14,"00:00 Mon, 14 Aug",,12 °C,Rain. Overcast.,11 km/h,↑,94%,1019 mbar,N/A
2023-08-14,00:30,,12 °C,Rain. Mostly cloudy.,2 km/h,↑,94%,1018 mbar,N/A
2023-08-14,01:30,,12 °C,Rain. Passing clouds.,No wind,↑,100%,1018 mbar,6 km
2023-08-14,01:42,,12 °C,Rain. Passing clouds.,No wind,↑,100%,1018 mbar,N/A
2023-08-14,02:21,,12 °C,Rain. Mostly cloudy.,No wind,↑,100%,1017 mbar,7 km
2023-08-14,02:30,,12 °C,Rain. Partly cloudy.,No wind,↑,94%,1017 mbar,6 km
2023-08-14,03:00,,12 °C,Rain. Partly cloudy.,7 km/h,↑,100%,1017 mbar,7 km
2023-08-14,03:06,,12 °C,Rain. Partly cloudy.,7 km/h,↑,100%,1017 mbar,6 km
2023-08-14,03:57,,12 °C,Rain. Passing clouds.,17 km/h,↑,100%,1017 mbar,6 km
2023-08-14,04:00,,12 °C,Rain. Passing clouds.,22 km/h,↑,94%,1017 mbar,5 km
2023-08-14,04:30,,12 °C,Rain showers. Partly cloudy.,9 km/h,↑,94%,1017 mbar,9 km
2023-08-14,05:00,,12 °C,Light rain. Partly cloudy.,9 km/h,↑,100%,1017 mbar,9 km
2023-08-14,05:30,,12 °C,Light rain. Partly cloudy.,9 km/h,↑,100%,1017 mbar,9 km
2023-08-14,06:30,,13 °C,Scattered showers. Partly cloudy.,9 km/h,↑,94%,1016 mbar,N/A
2023-08-14,07:30,,12 °C,Broken clouds.,7 km/h,↑,94%,1016 mbar,N/A
2023-08-14,08:00,,12 °C,Partly sunny.,11 km/h,↑,94%,1016 mbar,N/A
2023-08-14,08:30,,12 °C,Broken clouds.,15 km/h,↑,100%,1016 mbar,N/A
2023-08-14,09:00,,13 °C,Broken clouds.,13 km/h,↑,94%,1016 mbar,N/A
2023-08-14,09:30,,13 °C,Partly sunny.,15 km/h,↑,94%,1016 mbar,N/A
2023-08-14,11:00,,14 °C,Partly sunny.,17 km/h,↑,88%,1016 mbar,N/A
2023-08-14,12:30,,15 °C,Partly sunny.,9 km/h,↑,82%,1014 mbar,N/A
2023-08-14,13:30,,15 °C,Rain showers. Broken clouds.,13 km/h,↑,82%,1014 mbar,3 km
2023-08-14,13:43,,14 °C,Rain showers. Partly sunny.,22 km/h,↑,88%,1014 mbar,6 km
2023-08-14,14:22,,14 °C,Sprinkles. Partly sunny.,30 km/h,↑,94%,1014 mbar,N/A
2023-08-14,14:30,,13 °C,Sprinkles. Partly sunny.,28 km/h,↑,94%,1014 mbar,N/A
2023-08-14,15:00,,13 °C,Sprinkles. Broken clouds.,24 km/h,↑,94%,1014 mbar,N/A
2023-08-14,15:30,,13 °C,Scattered showers. Broken clouds.,28 km/h,↑,94%,1014 mbar,N/A
2023-08-14,16:00,,13 °C,Sprinkles. Broken clouds.,22 km/h,↑,94%,1014 mbar,N/A
2023-08-14,16:30,,14 °C,Partly sunny.,28 km/h,↑,88%,1015 mbar,N/A
2023-08-14,17:00,,14 °C,Scattered showers. Partly sunny.,22 km/h,↑,88%,1015 mbar,N/A
2023-08-14,17:30,,14 °C,Scattered showers. Passing clouds.,24 km/h,↑,88%,1015 mbar,N/A
2023-08-14,18:21,,13 °C,Sprinkles. Passing clouds.,22 km/h,↑,94%,1016 mbar,9 km
2023-08-14,18:30,,14 °C,Sprinkles. Passing clouds.,24 km/h,↑,88%,1016 mbar,N/A
2023-08-14,19:00,,13 °C,Rain showers. Partly cloudy.,26 km/h,↑,94%,1016 mbar,8 km
2023-08-14,19:30,,13 °C,Sprinkles. Partly cloudy.,28 km/h,↑,94%,1016 mbar,N/A
2023-08-14,20:00,,13 °C,Sprinkles. Partly cloudy.,28 km/h,↑,94%,1017 mbar,N/A
2023-08-14,20:30,,13 °C,Scattered showers. Partly cloudy.,20 km/h,↑,94%,1017 mbar,N/A
2023-08-14,21:00,,13 °C,Partly cloudy.,22 km/h,↑,88%,1017 mbar,N/A
2023-08-14,21:30,,12 °C,Partly cloudy.,20 km/h,↑,94%,1017 mbar,N/A
2023-08-14,22:00,,12 °C,Partly cloudy.,17 km/h,↑,94%,1017 mbar,N/A
2023-08-14,22:30,,12 °C,Passing clouds.,20 km/h,↑,88%,1017 mbar,N/A
2023-08-14,23:00,,11 °C,Mostly cloudy.,19 km/h,↑,94%,1018 mbar,N/A
2023-08-14,23:30,,11 °C,Passing clouds.,17 km/h,↑,88%,1018 mbar,N/A
2023-08-15,"00:00 Tue, 15 Aug",,11 °C,Clear.,17 km/h,↑,88%,1018 mbar,N/A
2023-08-15,01:00,,11 °C,Clear.,13 km/h,↑,88%,1018 mbar,N/A
2023-08-15,01:30,,10 °C,Clear.,13 km/h,↑,94%,1018 mbar,N/A
2023-08-15,02:00,,10 °C,Clear.,13 km/h,↑,94%,1018 mbar,N/A
2023-08-15,02:30,,9 °C,Clear.,9 km/h,↑,94%,1018 mbar,N/A
2023-08-15,03:00,,9 °C,Clear.,11 km/h,↑,94%,1017 mbar,N/A
2023-08-15,03:30,,9 °C,Clear.,17 km/h,↑,94%,1017 mbar,N/A
2023-08-15,04:00,,9 °C,Passing clouds.,17 km/h,↑,94%,1018 mbar,N/A
2023-08-15,04:30,,9 °C,Partly cloudy.,17 km/h,↑,87%,1018 mbar,N/A
2023-08-15,05:00,,9 °C,Passing clouds.,13 km/h,↑,87%,1018 mbar,N/A
2023-08-15,05:30,,9 °C,Clear.,13 km/h,↑,87%,1018 mbar,N/A
2023-08-15,06:00,,9 °C,Passing clouds.,15 km/h,↑,87%,1018 mbar,N/A
2023-08-15,06:30,,9 °C,Passing clouds.,19 km/h,↑,87%,1019 mbar,N/A
2023-08-15,07:00,,9 °C,Scattered showers. Scattered clouds.,19 km/h,↑,87%,1019 mbar,N/A
2023-08-15,07:30,,10 °C,Scattered showers. Scattered clouds.,22 km/h,↑,82%,1019 mbar,N/A
2023-08-15,08:00,,11 °C,Scattered clouds.,22 km/h,↑,77%,1020 mbar,N/A
2023-08-15,08:30,,11 °C,Scattered showers. Scattered clouds.,26 km/h,↑,82%,1020 mbar,N/A
2023-08-15,09:00,,13 °C,Scattered clouds.,22 km/h,↑,72%,1020 mbar,N/A
2023-08-15,09:30,,13 °C,Scattered clouds.,20 km/h,↑,72%,1020 mbar,N/A
2023-08-15,11:00,,15 °C,Scattered clouds.,22 km/h,↑,72%,1020 mbar,N/A
2023-08-15,11:30,,15 °C,Scattered clouds.,26 km/h,↑,72%,1020 mbar,N/A
2023-08-15,12:30,,15 °C,Scattered clouds.,28 km/h,↑,72%,1019 mbar,N/A
2023-08-15,13:00,,15 °C,Scattered showers. Scattered clouds.,33 km/h,↑,72%,1019 mbar,N/A
2023-08-15,13:30,,15 °C,Scattered clouds.,33 km/h,↑,72%,1019 mbar,N/A
2023-08-15,14:00,,15 °C,Scattered clouds.,30 km/h,↑,72%,1019 mbar,N/A
2023-08-15,14:30,,15 °C,Scattered clouds.,33 km/h,↑,77%,1019 mbar,N/A
2023-08-15,15:00,,15 °C,Scattered showers. Partly sunny.,30 km/h,↑,72%,1020 mbar,N/A
2023-08-15,15:30,,15 °C,Scattered clouds.,32 km/h,↑,77%,1020 mbar,N/A
2023-08-15,16:00,,15 °C,Scattered clouds.,30 km/h,↑,77%,1020 mbar,N/A
